Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	tree_length
5184	-568.3978	-596.6303	28.23254	0.264381	0.434451	0.565549	0.735619	3.250548	0.263266	0.20572	0.105432	0.0191931	0.118655	0.210561	0.258722	0.122944	0.33025	0.143806	0.137401	0.000866943	0.048322	0.170909	0.0520738	0.00140896	0.0582295	0.0724603	0.0979469	0.0329826	0.527584	0.00170401	0.198525	0.0112615	0.0774968	0.0499995	0.414948	0.168554	0.0302666	0.144385	0.482127	0.0537172	0.319771	0.445562	0.674173	0.88426	1.13089	1.4833	2.24436	0.5845423	0.0669634	0.0523262	0.0268173	0.0048819	0.0301807	0.0535577	0.0658076	0.0312716	0.0840012	0.0365781	0.0349489	0.000220513	0.012291	0.0434719	0.0132453	0.000358378	0.014811	0.0184308	0.0249134	0.00838933	0.134194	0.000433426	0.0504962	0.00286444	0.0197118	0.0127177	0.105545	0.0428727	0.00769851	3.931491
5220	-559.0052	-590.3899	31.38465	0.156658	0.391857	0.608143	0.843342	1.29232	0.353368	0.0788857	0.0598485	0.0344015	0.0373077	0.0658958	0.161035	0.218453	0.217073	0.0558666	0.0627891	0.00996125	0.00627166	0.0280271	0.0190489	0.00195897	0.00107049	0.0305729	0.0517493	0.0216033	0.255152	0.00842086	0.0726317	0.0106124	0.0078365	0.024497	0.274597	0.163349	0.0528558	0.318917	0.393379	0.107499	0.180205	0.138897	0.381847	0.740555	1.35034	2.61885	7.19958	1.427354	0.148154	0.0330738	0.0250922	0.0144233	0.0156417	0.0276277	0.067516	0.091589	0.0910104	0.0234228	0.0263251	0.00417638	0.00262947	0.0117507	0.00798649	0.000821321	0.000448818	0.0128181	0.0216966	0.00905745	0.106976	0.00353055	0.0304518	0.00444938	0.00328555	0.0102707	0.115128	0.0684862	0.0221605	2.38514
5256	-568.5764	-600.8266	32.25026	0.152715	0.389915	0.610085	0.847285	1.251925	0.180491	0.0859281	0.00172188	0.0116373	0.0604788	0.0364284	0.162707	0.160142	0.0838864	0.15908	0.0775833	0.00909485	0.0254342	0.0315346	0.0163938	0.0148369	0.0314175	0.00957222	0.0311798	0.219862	0.145827	0.0892042	0.0919737	0.00524963	0.0236741	0.0106132	0.07735	0.0151138	0.0536961	0.158075	0.415268	0.122134	0.304524	0.16354	0.413507	0.759189	1.3172	2.41834	6.1147	1.309257	0.0939025	0.044705	0.000895827	0.00605443	0.0314647	0.0189523	0.0846502	0.0833157	0.0436428	0.0827631	0.0403636	0.00473169	0.0132324	0.0164062	0.00852907	0.00771907	0.0163453	0.00498005	0.0162216	0.114386	0.075868	0.0464095	0.0478503	0.00273117	0.0123167	0.00552161	0.0402422	0.00786314	0.027936	1.922112
5292	-575.6023	-602.4455	26.84319	0.221025	0.419204	0.580796	0.778975	2.196734	0.838653	0.124724	0.194808	0.0485155	0.126301	0.0875853	0.307106	0.334424	0.265115	0.424589	0.162258	0.0179198	0.0665373	0.167231	0.0466841	0.0344441	0.00942095	0.0175159	0.282707	0.372757	0.228948	0.0116411	0.232815	0.00268024	0.0385287	0.123744	0.224306	0.0214153	0.190231	0.36838	0.442124	0.1462	0.0432964	0.358513	0.606361	0.855492	1.16892	1.64918	2.7893	0.7417167	0.16761	0.0249268	0.0389336	0.0096961	0.0252419	0.0175044	0.061377	0.0668366	0.0529847	0.0848566	0.0324283	0.00358139	0.0132979	0.0334221	0.00933009	0.00688386	0.00188283	0.00350065	0.0565006	0.0744977	0.0457567	0.00232654	0.0465295	0.000535662	0.00770019	0.0247309	0.044829	0.00427997	0.0380187	5.003606
5328	-566.7649	-600.3726	33.6077	0.0577236	0.322608	0.677392	0.942276	0.5451162	0.174709	0.0471552	0.018228	0.0352213	0.0534702	0.0533396	0.0752663	0.162442	0.0416691	0.0825567	0.0371813	0.00304282	0.00916633	0.015169	0.00215474	0.0162577	0.00737009	0.00581232	0.0106612	0.178567	0.0101194	0.0114847	0.0540425	0.0046513	0.00409421	0.0105123	0.0611628	0.0504791	0.0943106	0.172222	0.602644	0.00949889	0.215635	0.128469	0.367586	0.731813	1.36647	2.72045	7.78397	1.483786	0.131331	0.0354471	0.0137022	0.0264762	0.0401942	0.040096	0.0565786	0.12211	0.0313231	0.0620589	0.0279497	0.00228732	0.00689044	0.0114027	0.00161974	0.0122211	0.00554018	0.00436919	0.00801416	0.134231	0.00760688	0.00863317	0.0406244	0.00349644	0.00307767	0.00790223	0.0459768	0.0379457	0.0708944	1.330297
5364	-570.4821	-602.4982	32.0161	0.00602815	0.212456	0.787544	0.993972	0.2223173	0.453713	0.0317959	0.0131672	0.0209932	0.122246	0.108332	0.161778	0.142622	0.102717	0.0398838	0.154101	0.00763237	0.0124812	0.0598543	0.0340448	0.0108682	0.0352413	0.0233552	0.0207276	0.0283031	0.00353795	0.0115861	0.0300255	0.00720209	0.0280976	0.589597	0.161104	0.0128834	0.116272	0.71056	0.0621255	0.0375701	0.189744	0.124369	0.361817	0.72821	1.37323	2.76383	8.04058	1.507238	0.178335	0.0124976	0.00517545	0.00825152	0.0480496	0.0425806	0.0635878	0.0560585	0.0403735	0.0156766	0.0605703	0.00299996	0.00490582	0.0235261	0.0133815	0.00427181	0.0138518	0.00917991	0.00814711	0.0111247	0.00139062	0.00455401	0.0118017	0.00283083	0.0110439	0.231745	0.0633231	0.00506392	0.0457014	2.544161
5400	-583.216	-609.1009	25.88483	0.405534	0.475569	0.524432	0.594465	22.26495	0.233748	0.0529789	0.0296721	0.0722056	0.0741573	0.00309616	0.129125	0.296515	0.138188	0.157705	0.0466686	0.011685	0.000696084	0.0364985	0.0406309	0.00699778	0.0328261	0.0839023	0.0221157	0.00778213	8.48341e-05	0.00452173	0.0281461	0.0446697	0.227331	0.0893567	0.0579928	0.00465744	0.013964	0.29853	0.207928	0.417492	0.0760489	0.168381	0.419432	0.762566	1.31136	2.38418	5.93891	1.288166	0.119999	0.0271977	0.0152327	0.0370681	0.03807	0.00158947	0.0662887	0.152221	0.0709416	0.0809607	0.0239582	0.00599871	0.000357348	0.0187372	0.0208586	0.00359244	0.0168519	0.0430728	0.0113535	0.0039951	4.35512e-05	0.00232132	0.0144493	0.022932	0.116704	0.0458729	0.0297717	0.00239098	0.0071687	1.947917
5436	-572.7316	-602.6885	29.95692	0.161926	0.394393	0.605607	0.838073	1.348354	0.526962	0.00181432	0.182472	0.0385885	0.100491	0.018704	0.198995	0.118318	0.420014	0.121375	0.103072	0.0536598	0.0587697	0.0178432	0.0699251	0.0180363	0.0421174	0.210729	0.085405	0.0329312	0.0297444	0.0644435	0.0543954	0.0680413	0.502441	0.0045205	0.186326	0.0111251	0.00915978	0.194087	0.616327	0.154557	0.0350294	0.186732	0.441135	0.774663	1.29088	2.26688	5.35527	1.213368	0.157282	0.000541521	0.0544625	0.0115175	0.0299935	0.00558257	0.0593941	0.0353144	0.125362	0.0362268	0.0307639	0.0160159	0.017541	0.00532565	0.0208706	0.00538328	0.0125708	0.0628963	0.0254909	0.00982899	0.00887781	0.0192345	0.0162354	0.0203083	0.149964	0.00134923	0.0556126	0.00332051	0.00273392	3.350418
5472	-563.559	-591.727	28.16795	0.28497	0.441104	0.558895	0.715031	3.984826	0.693035	0.104897	0.123813	0.0204192	0.0528193	0.115725	0.0315086	0.422332	0.175264	0.108425	0.0952142	0.0199018	0.0460303	0.062017	0.0236694	0.0456388	0.0293112	0.00616481	0.442915	0.0873138	0.0273884	0.0876773	0.118474	0.0142029	0.0470653	0.139956	0.00538182	0.14244	0.217835	0.326173	0.189998	0.470655	0.0131737	0.2538	0.512352	0.811691	1.232	1.95178	3.94011	0.9914792	0.197624	0.0299122	0.0353061	0.00582268	0.0150618	0.0329998	0.00898492	0.120431	0.049978	0.0309181	0.027151	0.00567513	0.0131259	0.0176846	0.0067495	0.0130142	0.00835831	0.00175794	0.1263	0.0248982	0.00781001	0.0250018	0.0337839	0.00405006	0.013421	0.0399095	0.00153466	0.0406178	0.0621172	3.506835
5508	-564.122	-596.2642	32.14221	0.0930001	0.354013	0.645987	0.907	0.7630998	0.248775	0.0249484	0.0714016	0.000578728	0.0361698	0.27745	0.110182	0.0911781	0.383407	0.030637	0.107664	0.00143656	0.00510017	0.0437923	0.0236938	0.00334423	0.0503972	0.0214687	0.0833023	0.124295	0.0049615	0.0898675	0.0319939	0.0783436	0.0055528	0.00832786	0.0259522	0.144309	0.278686	0.459153	0.339674	0.0177938	0.183379	0.201314	0.457612	0.783576	1.2762	2.18526	4.96737	1.159001	0.103346	0.010364	0.0296615	0.000240414	0.0150256	0.115257	0.0457717	0.037877	0.159274	0.0127272	0.0447257	0.000596772	0.0021187	0.0181921	0.00984281	0.00138925	0.0209359	0.00891849	0.0346052	0.0516342	0.0020611	0.0373326	0.0132908	0.0325453	0.00230673	0.00345954	0.010781	0.0599485	0.115771	2.407216
5544	-563.2058	-594.0507	30.84492	0.241736	0.426724	0.573275	0.758264	2.635207	0.488659	0.0215683	0.0508225	0.0155506	0.0251057	0.114069	0.133851	0.112829	0.138852	0.0190872	0.0925443	0.0175386	0.0318446	0.0321045	0.0226917	0.0145667	0.0455971	0.0032863	0.159409	0.0344304	0.00794182	0.0490212	0.0518172	0.0423347	0.0273308	0.0920815	0.00847413	0.0713395	0.0927909	0.574926	0.293285	0.0194842	0.112306	0.124569	0.362101	0.728388	1.37289	2.76166	8.02768	1.506077	0.242205	0.0106904	0.0251904	0.00770773	0.0124437	0.0565387	0.0663439	0.0559239	0.0688225	0.00946061	0.0458699	0.00869306	0.0157839	0.0159127	0.0112472	0.00722004	0.0226004	0.00162886	0.0790114	0.0170655	0.00393639	0.0242975	0.0256834	0.0209833	0.0135466	0.0456405	0.00420023	0.0353597	0.0459921	2.01754
5580	-568.2614	-597.108	28.84657	0.177257	0.40142	0.59858	0.822743	1.526254	0.0729875	0.18624	0.0826518	0.0308039	0.112818	0.335465	0.250007	0.176906	0.240156	0.0386315	0.190858	0.0449003	0.0977816	0.0242799	0.0531599	0.0188651	0.093857	0.0929131	0.472697	0.180831	0.0500321	0.0539674	0.176657	0.0596499	0.0135815	0.15024	0.0623285	0.193872	0.705753	0.0967447	0.610356	0.0750655	0.217834	0.446324	0.674735	0.88449	1.1306	1.48206	2.24053	0.5833074	0.0171216	0.0436886	0.0193887	0.00722607	0.0264652	0.0786943	0.0586472	0.041499	0.0563364	0.00906228	0.044772	0.0105328	0.0229379	0.00569564	0.0124704	0.00442542	0.0220172	0.0217958	0.110886	0.0424197	0.0117367	0.0126598	0.0414407	0.0139928	0.00318598	0.0352438	0.0146212	0.045479	0.165557	4.262891
5616	-575.1006	-600.2133	25.11268	0.374953	0.46734	0.532659	0.625049	12.54584	0.271174	0.149383	0.0569821	0.0650756	0.167211	0.218766	0.220852	0.160585	0.0971894	0.0398244	0.207424	0.011924	0.0438206	0.0986721	0.168911	0.00264845	0.0178821	0.137128	0.130955	0.200559	0.187924	0.00505691	0.0685266	0.21134	0.584196	0.128736	0.0766006	0.195817	0.0557383	0.16369	0.0424812	0.394255	0.399574	0.534327	0.736632	0.909043	1.10006	1.35753	1.87151	0.4531821	0.0681187	0.037525	0.0143139	0.0163469	0.0420033	0.0549538	0.0554779	0.0403389	0.0244139	0.0100039	0.0521048	0.00299529	0.0110077	0.0247864	0.0424303	0.000665288	0.00449196	0.0344465	0.0328957	0.0503803	0.0472065	0.00127029	0.0172138	0.0530886	0.14675	0.0323383	0.019242	0.0491891	0.0140014	3.980903
5652	-574.1624	-604.3858	30.22338	0.0704939	0.335406	0.664593	0.929506	0.6203337	0.401062	0.10262	0.0848319	0.19538	0.25525	0.0889543	0.178623	0.112509	0.0398825	0.0103176	0.0959514	0.0264847	0.108743	0.00205162	0.0546888	0.00874494	0.00893605	0.15488	0.19118	0.352445	0.337505	0.0603294	0.100146	0.180624	0.492011	0.049471	0.0317171	0.0570673	0.0795131	0.24076	0.383174	0.222194	0.153873	0.334368	0.586089	0.846465	1.18138	1.70623	2.99072	0.7921313	0.10385	0.0265722	0.0219662	0.0505915	0.0660941	0.0230337	0.0462523	0.0291328	0.0103271	0.00267161	0.0248455	0.00685791	0.0281578	0.000531244	0.0141611	0.0022644	0.00231389	0.0401044	0.0495039	0.0912616	0.0873931	0.0156216	0.0259317	0.0467706	0.127401	0.0128099	0.00821277	0.0147769	0.020589	3.86192
5688	-569.6697	-602.0062	32.33648	0.0057671	0.210864	0.789136	0.994233	0.2196841	0.499838	0.0282684	0.0994899	0.0813987	0.0579967	0.154212	0.0741433	0.202703	0.309763	0.0997494	0.0518657	0.0202685	0.0420193	0.0498474	0.0310477	0.031585	0.0814578	0.0225066	0.070716	0.478015	3.297e-05	0.00783621	0.116199	0.0209194	0.00627086	0.0126346	0.0194417	0.0754236	0.0195151	0.284522	0.333499	0.231298	0.150681	0.318614	0.572454	0.840271	1.19009	1.74686	3.1386	0.8270284	0.180763	0.010223	0.0359797	0.0294372	0.020974	0.0557697	0.0268133	0.0733059	0.112023	0.0360736	0.0187568	0.00732993	0.0151959	0.0180269	0.0112281	0.0114225	0.0294586	0.00813934	0.0255739	0.17287	1.19233e-05	0.0028339	0.0420223	0.00756534	0.00226781	0.0045692	0.00703094	0.0272764	0.00705749	2.765165
5724	-575.022	-607.1665	32.14443	0.0751597	0.339621	0.660379	0.924841	0.6487134	0.0246933	0.00156463	0.0034624	0.00220547	0.00894547	0.0196771	0.00685613	0.0102428	0.00707999	0.00593598	0.00615412	0.00184628	0.000648879	0.00086516	0.000910677	0.00165921	0.00101719	0.00244914	0.00183662	0.0148108	4.73646e-05	0.000112413	0.000764492	0.000752801	0.00117955	0.00128885	0.00156551	0.00105681	0.00688347	0.561395	0.326068	0.0850407	0.0274955	0.0169239	0.136784	0.5376	1.86012	7.31079	59.0879	2.949417	0.180886	0.0114614	0.0253632	0.0161558	0.0655285	0.144141	0.0502235	0.075032	0.0518633	0.043483	0.045081	0.0135246	0.00475326	0.00633758	0.00667101	0.0121543	0.00745127	0.0179408	0.0134538	0.108494	0.000346962	0.000823465	0.00560016	0.00551451	0.00864057	0.00944127	0.0114679	0.00774146	0.0504237	0.1365126
5760	-571.4409	-602.4747	31.03371	0.214675	0.416797	0.583203	0.785325	2.08066	0.0294552	0.00157969	0.00133195	0.00155712	0.00851026	0.0195539	0.0046922	0.0084972	0.019047	0.00217128	0.00564269	0.00141932	0.0008079	0.00136719	0.000869421	0.00153148	0.00100471	0.00523529	0.000724083	0.0280331	0.00169966	0.000591361	0.00246715	0.00382574	0.00258812	0.000677975	0.000714959	0.00375565	0.00179038	0.645793	0.042056	0.289374	0.0227766	0.0185094	0.14289	0.544975	1.83495	6.99837	54.0266	2.884666	0.18279	0.00980309	0.00826568	0.00966302	0.0528122	0.121346	0.0291184	0.0527311	0.1182	0.0134743	0.0350169	0.0088079	0.00501359	0.00848435	0.00539537	0.0095039	0.00623496	0.0324886	0.00449345	0.173965	0.0105476	0.00366981	0.0153104	0.0237414	0.0160611	0.00420731	0.00443682	0.0233064	0.0111106	0.161142
5796	-565.6001	-597.0523	31.45221	0.176837	0.401234	0.598766	0.823163	1.521063	0.0224215	0.0152545	0.000506048	0.00279905	0.00085676	0.00678141	0.00998835	0.0194836	0.0145464	0.00392979	0.00506885	0.000544001	0.000383719	0.00148261	0.00130866	0.000647214	0.00111436	0.00605005	0.00121755	0.0211248	0.00146391	0.000296673	0.000540242	0.00793855	0.00136437	0.000317052	0.00105925	0.0062459	0.00267561	0.188785	0.0520752	0.694197	0.0649428	0.0182662	0.141972	0.543879	1.83864	7.04365	54.7458	2.894228	0.14244	0.0969089	0.00321482	0.0177818	0.00544283	0.0430809	0.063454	0.123775	0.0924107	0.0249652	0.0322014	0.00345593	0.00243769	0.00941872	0.00831367	0.00411162	0.00707933	0.0384348	0.00773483	0.134202	0.00929994	0.00188471	0.00343205	0.0504321	0.00866757	0.00201417	0.00672921	0.039679	0.0169977	0.1574108
5832	-568.2606	-601.1788	32.91816	0.0688504	0.333869	0.666131	0.931149	0.6104647	0.0490499	0.00747629	0.00330307	0.00191656	0.00851668	0.0147066	0.025053	0.00919441	0.0172492	0.00304999	0.00750737	0.00479414	0.00552087	0.00103431	0.00180491	0.000752509	0.000777305	0.0156162	0.00401316	0.0293015	0.00147919	0.00291729	0.00291206	0.00389936	0.000983391	0.000947806	0.000571179	0.00408009	0.00650547	0.588537	0.00379053	0.400543	0.00712959	0.0289156	0.177619	0.58325	1.71453	5.63001	34.5834	2.562103	0.208782	0.031823	0.0140596	0.00815788	0.0362514	0.0625989	0.106638	0.0391361	0.0734217	0.0129823	0.0319553	0.0204063	0.0234997	0.00440255	0.00768264	0.00320307	0.00330861	0.0664707	0.0170821	0.124723	0.00629622	0.0124175	0.0123952	0.0165977	0.00418582	0.00403435	0.00243123	0.017367	0.0276907	0.2349338
5868	-569.1613	-600.1929	31.03155	0.284687	0.441015	0.558985	0.715313	3.973314	0.0628203	0.00282564	0.0165253	0.00759673	0.00723065	0.0274104	0.0171886	0.0400737	0.0457891	0.0032899	0.0104059	0.000664295	0.0020646	0.0039766	0.00622609	0.00360411	0.00110642	0.0203465	0.00189256	0.06836	0.00449464	0.00606992	0.00902016	0.0121009	0.00802236	0.00201357	0.00359259	0.00371236	0.000284837	0.517755	0.270637	6.9322e-05	0.211538	0.0493428	0.230506	0.632657	1.58063	4.33829	20.2664	2.175688	0.157559	0.00708699	0.0414471	0.0190533	0.0181352	0.068748	0.0431106	0.100509	0.114844	0.00825138	0.026099	0.00166612	0.00517821	0.0099737	0.0156156	0.00903946	0.00277501	0.0510309	0.00474673	0.171453	0.011273	0.0152239	0.0226234	0.0303503	0.0201208	0.00505022	0.00901055	0.00931095	0.000714398	0.3987088
5904	-573.0404	-602.1082	29.06784	0.219439	0.418608	0.581392	0.780561	2.167024	0.512068	0.0258323	0.10697	0.0527868	0.0399771	0.116648	0.222143	0.292609	0.261602	0.274809	0.110896	0.0630848	0.014289	0.0380887	0.0451358	0.0307382	0.037237	0.182093	0.00201346	0.363339	0.113107	0.0700349	0.0984536	0.134901	0.0360977	0.0140366	0.298741	0.00992345	0.0135372	0.217574	0.272926	0.418817	0.0906833	0.234476	0.492942	0.801969	1.24693	2.02864	4.26483	1.04874	0.142988	0.00721331	0.02987	0.01474	0.0111631	0.0325724	0.0620304	0.0817071	0.0730489	0.0767368	0.0309663	0.0176156	0.00399	0.0106357	0.0126036	0.00858323	0.0103979	0.050847	0.000562233	0.101457	0.0315837	0.0195563	0.0274918	0.0376693	0.0100798	0.00391954	0.0834194	0.00277099	0.00378009	3.581195
5940	-568.5416	-600.3846	31.84306	0.119579	0.371777	0.628223	0.880421	0.9563547	0.350069	0.0200573	0.0702878	0.0236462	0.0550292	0.0781307	0.161687	0.179288	0.146107	0.0608884	0.0411946	0.00340041	0.00912917	0.0318635	0.0412094	0.000330227	0.214613	0.0579558	0.0118497	0.0409602	0.0794501	0.0134348	0.00460099	0.0067659	0.0217951	0.0159138	0.120633	0.0332083	0.0574989	0.0954249	0.60572	0.163539	0.135316	0.0664481	0.266515	0.661966	1.51065	3.75213	15.0493	1.960482	0.179431	0.0102805	0.0360266	0.0121201	0.0282057	0.0400465	0.0828739	0.0918957	0.0748885	0.0312089	0.0211146	0.00174291	0.00467923	0.0163319	0.0211222	0.000169261	0.110001	0.0297057	0.00607368	0.0209945	0.0407228	0.00688614	0.00235828	0.00346792	0.0111713	0.00815676	0.0618313	0.0170212	0.0294715	1.950997
5976	-563.0592	-595.6755	32.6163	0.0232538	0.270906	0.729094	0.976746	0.3470897	0.386252	0.0320494	0.0466626	0.00782881	0.0553095	0.109073	0.163563	0.0827335	0.184139	0.0648496	0.0692562	0.0141286	0.0504162	0.0467634	0.0137758	8.16903e-05	0.37589	0.108248	0.0190717	0.0203068	0.0635737	0.117864	0.00787089	0.0153323	0.0992897	0.017659	0.163693	0.0146628	0.014578	0.276803	0.603809	0.104303	0.0150852	0.200919	0.457174	0.783343	1.27658	2.18735	4.97712	1.160418	0.163325	0.013552	0.0197312	0.00331039	0.0233875	0.0461213	0.0691621	0.0349836	0.0778625	0.0274215	0.0292848	0.00597424	0.0213183	0.0197738	0.00582504	3.45425e-05	0.158944	0.0457722	0.00806443	0.00858666	0.0268819	0.0498384	0.00332818	0.00648322	0.0419844	0.00746706	0.069217	0.00620012	0.00616428	2.364921
6012	-570.9226	-600.3667	29.44405	0.239522	0.425943	0.574057	0.760477	2.583394	0.220721	0.075871	0.0356197	0.0249662	0.0218099	0.306535	0.169628	0.140502	0.235449	0.164835	0.110843	0.0147606	0.0302022	0.0340479	0.0393252	0.0154522	0.00219613	0.0133402	0.0515387	0.210451	0.362196	0.0851727	0.0324634	0.0864954	0.0211932	0.471243	0.0196674	0.0423717	0.122234	0.537149	0.0935112	0.0236551	0.345684	0.217683	0.475396	0.792953	1.26111	2.10351	4.59383	1.102474	0.0698233	0.0240012	0.011268	0.00789786	0.00689939	0.09697	0.0536607	0.0444467	0.0744824	0.0521442	0.0350644	0.00466942	0.00955423	0.0107708	0.0124402	0.00488817	0.000694731	0.00422007	0.0163039	0.0665747	0.114578	0.0269437	0.0102696	0.0273622	0.00670431	0.149074	0.00622162	0.013404	0.038668	3.161131
6048	-568.0668	-593.1108	25.04402	0.346419	0.459412	0.540588	0.653581	8.189228	0.668078	0.055678	0.0975962	0.046612	0.193234	0.309917	0.495304	0.276703	0.389546	0.216682	0.177198	0.00686049	0.0123935	0.032208	0.0531838	0.00868456	0.113412	0.144731	0.321161	0.16992	0.0356351	0.0764649	0.000123055	0.261526	0.0374436	0.0453752	0.0345537	0.0349323	0.235738	0.320309	0.304244	0.289506	0.0859417	0.402481	0.641554	0.870684	1.14852	1.55872	2.48459	0.6580705	0.146801	0.0122345	0.0214455	0.0102424	0.0424606	0.0681002	0.108837	0.060802	0.0855976	0.047613	0.038937	0.0015075	0.00272331	0.00707729	0.0116864	0.00190832	0.0249209	0.0318029	0.0705711	0.0373377	0.00783036	0.0168022	2.70397e-05	0.0574669	0.00822774	0.00997061	0.00759272	0.00767592	0.0518003	4.550893
6084	-563.8499	-595.4822	31.63231	0.0228541	0.270022	0.729978	0.977146	0.3446522	0.415442	0.0476538	0.0918018	0.0497558	0.0440124	0.0972799	0.16785	0.176773	0.411282	0.203407	0.0455607	0.00825528	0.0835169	0.0182717	0.0241396	0.00736574	0.294246	0.145829	0.012586	0.0999715	0.0539119	0.0272816	0.000627568	0.042034	0.197323	0.0273714	0.0105893	0.145011	0.0740023	0.470705	0.294615	0.227078	0.00760205	0.226072	0.484244	0.797528	1.25387	2.06507	4.42337	1.075132	0.13742	0.0157629	0.0303663	0.0164582	0.0145584	0.0321783	0.0555215	0.058473	0.136044	0.067283	0.0150706	0.00273068	0.0276258	0.00604392	0.00798491	0.00243644	0.0973309	0.0482374	0.0041632	0.0330686	0.017833	0.00902423	0.000207587	0.013904	0.0652707	0.00905393	0.00350273	0.0479669	0.0244785	3.023152
6120	-564.926	-596.0846	31.15859	0.0900527	0.351798	0.648202	0.909947	0.7434782	0.797576	0.0976854	0.0483664	0.055147	0.0341338	0.247934	0.0926654	0.096639	0.297005	0.178035	0.0620438	0.000400927	0.0314347	0.0109521	0.0903077	0.0137582	0.130319	0.127387	0.0316626	0.104693	0.027246	0.0853145	0.00638407	0.0201456	0.0970228	0.0342765	0.00238505	0.261707	0.0693498	0.0500431	0.687815	0.0389724	0.22317	0.271262	0.529252	0.819951	1.21959	1.88946	3.68648	0.9433672	0.25304	0.0309918	0.0153448	0.017496	0.0108293	0.0786599	0.0293991	0.0306598	0.094228	0.0564837	0.0196841	0.000127199	0.009973	0.00347467	0.0286511	0.00436496	0.0413451	0.0404149	0.0100453	0.0332149	0.0086441	0.027067	0.00202542	0.00639142	0.0307816	0.0108746	0.000756683	0.0830295	0.022002	3.151977
6156	-564.8582	-594.515	29.65682	0.112946	0.367669	0.632331	0.887054	0.9050759	0.754352	0.0398246	0.061035	0.116181	0.0672243	0.187807	0.0384113	0.39569	0.758938	0.05363	0.0732058	0.00538564	0.0236853	0.0224104	0.00295305	0.0154262	0.283972	0.110385	0.0218458	0.0530916	0.0351863	0.0620566	0.00582239	0.159323	0.0424802	0.0329799	0.106327	0.061455	0.0938425	0.175618	0.542034	0.217346	0.065002	0.150988	0.397712	0.75002	1.3333	2.51438	6.62304	1.367001	0.204713	0.0108074	0.0165634	0.0315286	0.0182431	0.0509663	0.0104239	0.107381	0.205957	0.0145539	0.0198663	0.00146153	0.00642763	0.00608165	0.000801386	0.00418629	0.077063	0.0299558	0.00592842	0.0144078	0.00954871	0.0168406	0.00158006	0.0432364	0.0115281	0.00894994	0.0288547	0.0166774	0.0254666	3.684927
6192	-563.1104	-592.6471	29.5367	0.286436	0.441567	0.558433	0.713565	4.045284	0.595485	0.00405291	0.0868408	0.035084	0.11863	0.0377254	0.0918843	0.157026	0.118707	0.0836531	0.0936035	0.00814497	0.0218408	0.0197014	0.0388168	0.00543615	0.211475	0.152723	0.0271426	0.00501424	0.0309027	0.0406569	0.011104	0.0705503	0.121215	0.0214573	0.0275481	0.0283069	0.13741	0.444378	0.0422252	0.317645	0.195751	0.13963	0.382829	0.741148	1.34926	2.61213	7.16177	1.423547	0.247898	0.00168721	0.0361514	0.0146053	0.0493853	0.0157049	0.038251	0.065369	0.0494174	0.0348244	0.0389667	0.00339071	0.00909224	0.00820159	0.0161593	0.00226304	0.0880362	0.0635778	0.0112993	0.00208741	0.0128647	0.0169253	0.00462255	0.0293698	0.0504614	0.00893256	0.0114682	0.0117841	0.0572033	2.402139
